"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
8900,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",24000000,"","２ＬＤＫ","40",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","改装済",""
8901,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","5",25000000,"","２ＤＫ","45",,"","","","昭和53年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第３四半期","改装済",""
8902,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","16",55000000,"","２ＬＤＫ","70",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第３四半期","未改装",""
8903,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","11",19000000,"","１ＬＤＫ","40",,"","","","昭和55年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","改装済",""
8904,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",53000000,"","３ＬＤＫ","85",,"","","","平成12年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8905,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",40000000,"","２ＬＤＫ","50",,"","","","平成15年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8906,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",20000000,"","２ＤＫ","40",,"","","","昭和55年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","改装済",""
8907,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",58000000,"","１ＬＤＫ","75",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8908,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",70000000,"","３ＬＤＫ","85",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第３四半期","未改装",""
8909,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",31000000,"","３ＬＤＫ","75",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8910,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","13",85000000,"","２ＬＤＫ","95",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第３四半期","未改装",""
8911,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",70000000,"","２ＬＤＫ","80",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8912,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",45000000,"","１ＬＤＫ","55",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8913,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",72000000,"","２ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8914,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",34000000,"","２ＬＤＫ","50",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","改装済",""
8915,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","4",6300000,"","１Ｋ","15",,"","","","昭和51年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第３四半期","未改装",""
8916,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","6",47000000,"","３ＬＤＫ","70",,"","","","平成10年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第３四半期","未改装",""
8917,"宅地(土地と建物)","住宅地","13103","東京都","港区","芝浦","田町(東京)","9",110000000,"","","70",,"長方形","2.6","2000㎡以上","平成4年","ＳＲＣ","共同住宅、工場、事務所、駐車場","","東","区道",10.8,"準工業地域",60,400,"平成20年第２四半期","",""
8918,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","12",13000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8919,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",7500000,"","１Ｋ","15",,"","","","昭和55年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","改装済",""
8920,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",25000000,"","１ＬＤＫ","50",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","改装済",""
8921,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",69000000,"","２ＬＤＫ","75",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8922,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",47000000,"","１ＬＤＫ","50",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第２四半期","未改装",""
8923,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",65000000,"","２ＬＤＫ","85",,"","","","平成17年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8924,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",26000000,"","２ＬＤＫ","55",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8925,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",58000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8926,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",73000000,"","３ＬＤＫ","85",,"","","","平成18年","ＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第２四半期","未改装",""
8927,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",9300000,"","１Ｋ","25",,"","","","昭和52年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8928,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",80000000,"","３ＬＤＫ","100",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第２四半期","未改装",""
8929,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",55000000,"","２ＬＤＫ","60",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","",""
8930,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",58000000,"","２ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","改装済",""
8931,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",56000000,"","２ＬＤＫ","60",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第２四半期","未改装",""
8932,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",17000000,"","３ＤＫ","45",,"","","","昭和57年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8933,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",59000000,"","２ＬＤＫ","65",,"","","","","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8934,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","16",42000000,"","１ＬＤＫ","50",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第２四半期","未改装",""
8935,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","16",69000000,"","２ＬＤＫ","85",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第２四半期","未改装",""
8936,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",46000000,"","１ＬＤＫ","50",,"","","","平成18年","ＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第２四半期","未改装",""
8937,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","6",8500000,"","１Ｋ","15",,"","","","昭和55年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第２四半期","未改装",""
8938,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",54000000,"","２ＬＤＫ","65",,"","","","平成17年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第２四半期","未改装",""
8939,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",95000000,"","２ＬＤＫ","95",,"","","","平成18年","ＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第２四半期","未改装",""
8940,"宅地(土地と建物)","工業地","13103","東京都","港区","芝浦","田町(東京)","18",5400000000,"","","2000㎡以上",,"ほぼ長方形","41.0","2000㎡以上","昭和62年","ＳＲＣ","共同住宅、事務所、倉庫","","南","区道",10.8,"準工業地域",60,400,"平成20年第１四半期","",""
8941,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",66000000,"","２ＬＤＫ","65",,"","","","平成18年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第１四半期","未改装",""
8942,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",19000000,"","１Ｋ","20",,"","","","平成12年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第１四半期","未改装",""
8943,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","6",24000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第１四半期","未改装",""
8944,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","9",48000000,"","１ＬＤＫ","55",,"","","","平成17年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第１四半期","未改装",""
8945,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",83000000,"","３ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"平成20年第１四半期","未改装",""
8946,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","11",18000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第１四半期","未改装",""
8947,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",69000000,"","２ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第１四半期","未改装",""
8948,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","6",9100000,"","１Ｋ","20",,"","","","昭和54年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第１四半期","未改装",""
8949,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","11",45000000,"","２ＬＤＫ","75",,"","","","昭和57年","ＳＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第１四半期","改装済",""
8950,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","10",20000000,"","１Ｋ","20",,"","","","平成12年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"平成20年第１四半期","",""
8951,"中古マンション等","","13103","東京都","港区","芝浦","田町(東京)","8",61000000,"","２ＬＤＫ","65",,"","","","平成19年","ＲＣ","住宅","","","",,"準工業地域",60,400,"平成20年第１四半期","",""
